R_mean,G_mean,B_mean,R_std,G_std,B_std,H_mean,S_mean,V_mean,H_std,S_std,V_std,brightness,contrast,turbidity_ratio,turbidity_entropy,blue_green_ratio,turbidity_index,edge_density,particle_count,particle_area_ratio,particle_mean_size,texture_contrast,texture_energy,texture_homogeneity,texture_entropy,quality_label,quality_level
30.802226639557713,98.63344150959497,126.76469077901405,19.292513270720868,5.42245659956485,24.2264315980258,186.5826448855809,20.85281916369996,179.60300991558802,12.535582219678476,12.365969565427216,21.57644080385631,97.1348291628857,15.435925937048765,0.18426168096341744,3.8007147055928074,1.2696627943382512,0.20303873887933255,0.04444557403817937,7,0.015252441267713975,4.355406394217338,21.918172679676992,0.3193397146485058,0.9049572285390335,4.92507773623899,0,优
41.07929405384546,84.04766251796559,96.01574569483003,17.389865042366587,17.38495295857185,10.04687120022557,218.38478452444502,23.661764383317,151.4527624824128,13.35681148870419,9.748482853579379,12.336743711877062,111.29950445907788,11.176309875827371,0.1282675131163692,3.803622881626398,1.4201223134072787,0.07650625647748409,0.04963144440461733,7,0.04043835678849369,1.621507661888475,23.340919313197894,0.2193088719322292,0.9231633116213186,4.999239671088654,0,优
64.69635133391989,93.59796382201458,137.01775692908552,5.861036650395725,8.188240933929961,13.857657391192806,187.76804141370584,18.954915093727525,189.5772548427708,7.835739721478495,13.653521955385036,16.733400458982835,112.66401966520193,7.335599846852984,0.06627480462938269,4.351726783483128,1.77591518343327,0.14936512364055538,0.03542622730860863,2,0.02114799241706486,26.632728372545046,6.357806096222938,0.25209066387560053,0.7294084027900337,5.57140350768751,0,优
44.22970513590595,82.00425269466075,145.3845515331318,5.89249195055169,10.392650447388128,22.854014268536528,206.2962551950033,16.856362467778418,166.8360368168803,7.2133096060491875,10.858703575422119,22.709265971987907,101.44287155504902,8.925444104810609,0.10485465891852308,4.9580320613579625,1.8626289137779717,0.07298790556592918,0.04285985513324154,2,0.03089747569822702,9.155206622573399,25.517628474017123,0.15686576540375,0.8971502299108433,3.707156588079297,0,优
37.42132039359702,73.37926359363802,146.9760657850821,15.67438896765808,19.351778142267666,8.616496378511686,212.88051882128192,15.976451841941234,178.41209787566245,9.975747081197357,11.993557032134525,17.391916380893566,103.50947842300559,10.880471275896166,0.15093930599579908,4.24046534185089,1.3229543117011295,0.05467431462534722,0.06937505647841641,6,0.02593758694213759,5.0413201591454095,9.488978628157277,0.2842448189118191,0.8141446115944193,3.6425073308616627,0,优
74.85530599653683,54.63248580271141,147.2480270013206,18.79209182102168,16.225506640279708,17.11959031310829,213.12608074323728,34.62371918707963,185.54634556495407,10.339799914293597,6.757851816860749,24.39124483436678,107.6118738778297,6.915191895537456,0.17337681730171436,3.8651211074993896,1.706867623026878,0.17424760998800398,0.028907629287531524,2,0.03667035025296978,19.38719883447152,28.62133039461041,0.2644092473862938,0.8487823202607063,3.9429912429524805,0,优
74.6665240878111,59.81110774894281,103.0488220015765,12.599464837585739,15.991851643851192,18.66017666743608,215.9342494926371,22.605194188285996,167.3224286079515,10.181731414576317,8.782679847720559,24.907358451499295,133.91406320275794,18.28819259486649,0.17656731519785474,4.328394837005504,1.6248731908321814,0.24074506263405232,0.07546571440947346,5,0.01883494776883283,3.0145032769639615,22.245445021837707,0.2513379446750293,0.8635717615821767,5.752433687711944,0,优
30.119319418769905,57.98661598171695,143.5888344964152,5.03176721675241,19.27768267703039,23.50321707009177,186.40874289932736,39.584038240753685,177.6226609451493,12.739056906995764,9.582194483578572,21.724880908987526,168.60209076406005,24.78964502722829,0.162919992736032,3.9047555599913055,1.8917417882441452,0.1076624866221273,0.04077335834190412,3,0.0375957274008549,0.7421196279876474,19.409925764600146,0.185648454965262,0.7765374398933763,3.6707047985696666,0,优
51.11647087882221,71.31670562869212,101.18740818960292,16.69070934004712,10.58152644567413,17.96887200659973,202.56248065338923,21.059341428135617,177.4535745718919,10.258903899972488,9.00692532212402,18.30237065372718,125.89928621824556,16.45570367034635,0.14513795710050917,4.48911736048141,1.4599184988709326,0.14939969755120996,0.06330632981778109,6,0.015489251885728143,17.495827932699264,23.509393925002076,0.34141925419583863,0.768593068137523,3.639556197623506,0,优
50.160770955491074,57.40423047244199,89.44648191312832,7.851205741799365,6.389139591114298,24.24202295509394,200.3978032866285,29.004850906805856,163.64637299793077,14.590051621465587,12.742551348346312,21.214010775574767,165.37948105525422,15.819305561099934,0.10262981537422006,4.505162616556974,1.3446054384438508,0.2456154602236535,0.0561416514176748,0,0.01270275368546167,20.843767816886583,18.01091224380231,0.19177458801664116,0.8785673124780661,3.8018816914591116,0,优
45.06063314974044,87.64950924217675,88.38082409269369,5.529295861072065,17.062921533560136,8.312718039693161,214.74248297378725,25.86311808078446,199.5827347491864,9.099451398225119,13.96298001904307,11.490722706090466,117.0922192057614,6.119333225252612,0.10231256577263151,3.3623342621211414,1.5890241109371661,0.13031854932056744,0.040319614755859434,4,0.013692170164853142,13.466170825707499,19.67123242204527,0.23874396691523475,0.8403533495828293,4.12511404939862,0,优
41.50161694713785,78.32339850198805,101.06900864999186,19.788151925406616,5.934110458593402,14.300881715111533,189.91592156629656,18.40873356415772,178.3931816121355,12.301714517854968,7.129985942775052,18.892813227853402,100.62518562155691,12.647391629542128,0.14393041511251473,3.817804274801885,1.6967738445882297,0.17204564941215864,0.05507373678075025,1,0.018204611836636426,9.42663045035415,11.939500874424194,0.19242829314180926,0.9108715786628607,5.245300808153196,0,优
30.107819664198335,68.41091446542924,99.87115621639315,15.359215581237256,12.650645043545529,11.370286107618204,195.569473730994,20.93523279618521,153.3463000070114,11.12275614342844,11.815009679102172,20.356572780157368,153.06051532012123,11.840192790056765,0.18151338792651095,4.301806019770171,1.5388451736787006,0.10407803584567872,0.04676501763184526,7,0.029587114046047337,26.990365143092564,20.399359956467414,0.15451970159203002,0.8977407601666614,5.168155977888092,0,优
49.43181437588294,96.81596006174027,130.5839668670692,7.327243750705933,10.276448748167915,13.21985568224492,197.95893254803582,29.82880378511156,181.40684655466737,5.803305277647932,11.510695854999788,16.327973810894342,141.5838785302417,9.822610270904642,0.08459476384427306,3.339943928958975,1.3964916890697845,0.16529399555356897,0.07631517348294091,3,0.011567301462416718,1.2681153957023672,14.425657974086715,0.15580421708412662,0.901365718457874,3.5692041545891753,0,优
71.37316712040393,83.79511540345221,105.06261007331895,9.372499107628578,18.309321660828545,21.43033501495361,205.27337640959098,26.082328848493326,160.080156295079,7.256962704535905,7.188944666464771,13.387812177212963,99.04397529867653,6.505535829222213,0.15891420381432053,4.814006658184616,1.3836660858299605,0.10928386709463406,0.05047237940380997,6,0.040241160428669154,25.646360730855957,12.797259853124007,0.23627618555789465,0.844812293552183,3.255629172464413,0,优
68.36438392156313,51.11239047191024,80.36291361024504,12.36529242413641,13.07799750550513,23.173430396887227,214.3067195994895,20.15315528231869,175.56508489700533,13.537907713789203,12.81213827413069,19.51974528484956,101.23512772546962,21.775338889627736,0.18594269923760326,3.8082524389841,1.2448917940189697,0.24341925972111783,0.03865150809441903,4,0.012652236504975937,17.581669133108484,19.005218118617066,0.1506637519259316,0.829645743153424,5.589598650262425,0,优
44.284294623986284,58.83974885467477,91.47359643381083,15.307246559114217,15.84601054484687,18.244446535024984,201.52142331733697,19.728409309653163,192.54979635812523,12.14462093610146,13.648382705308256,20.978934027195532,131.7472905927231,8.615502707979575,0.1785605192927115,4.404406628771268,1.3631674445543585,0.14117269650512912,0.07049033475685647,5,0.019307469586992886,10.358310092908916,11.274827241430742,0.337881216445454,0.7344113044287099,5.341346898638875,0,优
46.00400334819186,87.9876691743304,136.81237511522608,7.838596054759888,19.64396668995886,15.563314068166406,217.03619643965806,32.16777955827461,188.9063317144679,13.956198537993652,9.824497114787931,16.064295471581556,113.99228538246219,8.349789810418322,0.06099382838960836,3.715907026123322,1.6554813647941202,0.17248366968638545,0.05885048404143514,4,0.021014635956064412,29.634829148221225,18.559285432062964,0.3140303701570032,0.803824137890151,4.486536586588418,0,优
44.529790411697526,94.31398444171506,89.47005500589731,16.50666755358271,10.17769574897953,21.994474150615957,184.86168466796917,27.08252519963866,177.88958482791423,9.120955580254257,10.327819871601214,10.127850789704443,159.30150185450466,8.48055145668602,0.06633271994995864,3.2518920219715173,1.4035910120193733,0.07560024700397619,0.05361022922527073,8,0.021736551782364978,25.423538139024924,19.359417859675148,0.22038851157466888,0.7426578786523681,4.206692705295477,0,优
37.532734459526495,57.53574058021198,134.07400534936727,18.602892865681667,11.428858735095625,18.126531999879937,192.1483977047073,32.44927918133574,188.3320663936328,10.28770252471128,12.653058248269026,20.29852548964888,146.68026927925192,14.18911256900239,0.07373208959903801,4.287600691473142,1.7928755114345085,0.1511884437413193,0.03903996576849592,2,0.04545099618864295,19.57840963748102,29.88075986799681,0.33837765522305374,0.8069425223631205,5.132864661220666,0,优
66.16706141635974,61.34599193973641,98.00689705681025,12.939845943362194,13.592874716099313,11.546874752546971,184.43414426112287,22.21418974524138,185.44263701849866,12.640658232612072,7.678593894814163,22.885964744739766,138.3788118614786,17.50182817768482,0.19339636130766663,4.662409943972137,1.4757437993433224,0.054039908262940875,0.048595018274848675,1,0.01898841846706772,17.712810436261243,8.889438950043687,0.295255910058286,0.8407946750833151,3.180555254113054,0,优
54.35813061861017,91.23921035938537,92.36661289457668,6.5046298369747095,9.674326135022143,17.176970111864254,216.46355888684525,30.230711905031214,197.9906706623142,9.42792731285337,14.82029737904776,13.956449965553777,99.49975860390524,9.171905604143353,0.1344307915855353,3.5960143858752085,1.2977950828646234,0.23987730894315024,0.07735666078899543,1,0.039292365407398,13.675601567465428,29.12764827063488,0.16516242318987656,0.8958499758434288,4.1407559554413504,0,优
58.158978653361196,96.25378594575614,101.88028198199844,18.262348544249,8.72139364552529,23.228383504190695,206.90144806831617,24.66703105734969,180.5231713254022,12.042604547269198,12.278376156667061,15.236190162398804,148.8194493220637,15.292197562301563,0.10867013426132845,4.646316253057657,1.5547437627111667,0.18205848284966047,0.05626590300529921,1,0.039765390899888904,28.299121338741717,14.80224991657906,0.3210719977719989,0.7335614585524761,5.326140436719139,0,优
55.49131370857065,76.7809378893941,92.4323752517474,6.160303766756977,6.886452016130135,11.302819742912519,216.7047804890483,27.028943195412648,177.2149955776306,11.755222902235467,10.561313009020004,17.02306316817144,156.27979194438151,20.672035601909485,0.15172618868782606,4.7698310395671655,1.4271326383403744,0.22728498649733436,0.03619748640644958,3,0.04247402285427046,16.117107669803453,12.212041654568981,0.23794404676503156,0.8285631576309989,4.428710413028349,0,优
70.36492538096721,94.30585570278444,148.57970535042438,12.399291648709912,18.336640351409088,15.04859336653912,211.83954988752893,17.353130224760555,152.78769004168782,6.761125975045016,10.975897057763802,14.397741150361817,170.40295860972472,10.886426718083314,0.09890293236904873,4.3624688530304745,1.674923049030174,0.23891339332121608,0.05116474648743883,0,0.0016139889509902323,29.06473506418694,9.656080401010605,0.25486536062588183,0.8356468337680361,4.948433604493265,0,优
55.39753094652427,60.078459831094875,134.64523476853347,18.91161163897742,15.509246416332756,9.216623765334724,201.14481931321177,18.54956924381323,188.0038369074311,5.439739583261901,7.967177789708073,21.137668724748032,130.8284393068076,11.839698107542798,0.1514329767501173,3.981249945667794,1.6358991416825026,0.23017883899443736,0.035177669348068395,4,0.03126937844326253,7.144691185908267,13.918713380232324,0.26278129311687176,0.8957469977680335,5.731076292269156,0,优
41.9787912710151,65.7196080167832,149.509834600678,19.79237124413146,7.290799447725955,19.571105163076474,203.59303119034936,37.07934770717213,191.37047530774328,7.446024310021713,7.750319721413684,11.541661427210629,151.8472143847203,20.570241115768383,0.10750079089932046,3.768487784012078,1.5155129957822095,0.23108492186827073,0.026301052427032443,2,0.03759624237768137,6.135132965769868,29.233413302413823,0.22380299153091762,0.871783857378452,5.68338378859818,0,优
70.89816728452787,89.6156086098016,111.43894192367273,7.298604927786379,8.823812295728233,8.88978581371238,194.89263046753342,24.840333718583082,193.0029294535696,5.775900406720364,12.464880198345613,17.87022081356999,142.89695216040167,14.58245143296491,0.06047031554674662,3.240941357094049,1.281614061044376,0.2101990125761221,0.03682033032939428,3,0.021865627969205277,7.095807076284995,13.209256289518988,0.2032950041065077,0.8834812132591866,5.679013649949741,0,优
64.07498614255869,83.189987094331,122.59525185680505,8.110909612418368,15.45138279765383,21.671920957381438,194.01287790899534,19.564691152464363,167.9202701026714,10.235177935748041,5.245783045243819,22.063423022316677,117.41143759017015,15.916740158664982,0.059520633919363145,4.629124173682962,1.5469416593883893,0.06018635714590692,0.06082204365506903,2,0.0056177242797159745,9.252947498230158,28.51519408237874,0.2523451051599677,0.8551907148678423,3.9818961154898256,0,优
71.80138883341907,74.25371406845639,101.54030743451258,6.455067426367862,5.05444569995705,9.956480431749402,198.6269124200014,22.41861859856861,173.02262684827443,6.303068698586717,13.83498377345513,12.605701047644056,161.53768211195015,18.272502456451626,0.18329639808959136,4.515355973474393,1.7689510591646314,0.06664846187158663,0.06527006076189373,1,0.04660099192926206,26.487997909740216,26.804958284138177,0.24282200606594023,0.8811255270958522,3.6869327955457334,0,优
71.79323534342318,71.78866461149337,135.81686865155592,10.685281338738756,18.851974284101416,11.230729452785631,208.68461817355248,39.2453264604974,193.06514136509412,6.462174084574035,8.147230151174226,24.573896780892227,141.6793397898691,7.631033850020912,0.16079046674808933,4.36956107468166,1.6682686398564566,0.24165241940143944,0.036641783429870844,7,0.024423324670735037,0.697076205498578,7.575597692701501,0.17317978810773024,0.829790111404691,5.541715016426152,0,优
63.2463945811165,97.25755455787797,119.25810489370781,5.842186412639072,14.332646068952537,12.942817359150672,208.69924206790546,15.040427375546498,180.80839683719194,6.834861063541393,14.25499815098463,15.236845818454238,137.0040368930322,10.197445833766803,0.07496571992223089,4.234697739594115,1.5406187880313444,0.14016267689738732,0.011788964128509133,2,0.011987764674797122,29.58811897144116,18.805728006858985,0.30670094071402354,0.7782069020613143,5.409423179722644,0,优
49.880905405309825,51.98409066129145,116.3004212670823,6.979764948993426,7.438879607029545,9.098941602493639,204.56953635824544,37.560505324010094,165.26835183441477,13.556362050300422,8.135920068453062,17.21549155247181,162.79194400040615,19.54939189547514,0.14937395289596778,4.2050487638007406,1.4168236793652684,0.146172991716645,0.0135835079950096,2,0.03749876884730079,9.715600793288528,19.38752696708527,0.1954857605924689,0.8747950864513442,5.350037508091089,0,优
57.74848661323224,78.80504412719998,81.01368945264852,12.333584259982747,18.521929047526783,13.188875599096352,205.0083829437719,21.59961281858395,162.72150406915543,14.330014009263925,13.395582677763652,14.136990914923704,169.69605234854717,11.223105505929903,0.18486553566347858,4.431337467581684,1.8873106430753235,0.10396585801835408,0.07827419567676902,0,0.04590020904884382,21.649892418115723,5.963612038917177,0.28248012048416893,0.8053553138959032,4.655942443942969,0,优
54.23729148991751,71.99463985333716,111.5628715355107,11.007249377476217,9.286704733472444,9.179145091060747,213.2988873331306,21.234122268340005,180.612213178483,7.473010065135158,12.770657872576693,14.035448700079732,135.70169079763355,5.39550216679033,0.08333182479764933,4.588718971349608,1.3579247211328442,0.10676803651845951,0.06442434501659482,6,0.02687811929499841,23.63208672559296,20.91179868669174,0.3168434952763396,0.8358990341100615,4.14074729687089,0,优
60.45129547630607,86.64176459187891,147.36294628422178,15.067054123101235,18.29063973535533,9.05032481715673,197.39189279981568,34.631234916820404,176.14030936606997,9.336327147390078,14.839147014153642,10.576172622959074,168.6127007628864,12.148909227441463,0.11559220733148565,3.324827635798174,1.650724731408192,0.128902991807524,0.017532248660721634,7,0.04652177020043829,1.069822673404971,29.799698686483037,0.2499505457409179,0.7852391531004006,4.829072319382109,0,优
70.15234904116329,72.21306589631942,101.15754355127876,5.5421455143038285,18.37127354975303,22.130401420296263,206.08911780975885,16.8075461351377,174.48012391418587,5.825931921472899,6.996929469571077,12.572454940788429,166.53435127092172,18.15647529751437,0.1402372376997822,3.8057544581508918,1.4639821214561068,0.21698326768132864,0.02875049872572804,4,0.0015537517319397808,20.14647070057956,25.304519373052894,0.3257491791593259,0.7523752941823607,3.773569707020362,0,优
38.96301802053786,99.45575016395712,135.8642410271464,11.844939972800235,18.41490196320118,13.033212372885831,192.66947914568712,28.706229545707473,157.8365234335376,7.158470197863166,8.413757018113653,17.441017805224664,143.44858628661157,17.482670815238812,0.10189064936471375,4.8197005329562375,1.835740987548666,0.11552038127259348,0.07070390570394339,4,0.01878749755683027,2.176251275470168,22.44818799737798,0.2932339664622857,0.8220562812517531,3.6197959546178593,0,优
44.56627224566265,91.02996298301547,111.91336433833821,13.926700131897682,18.493558134037123,14.32577072449438,196.45968281520086,36.68926280871707,170.01595756953546,14.580220450928165,7.808861566709133,15.393777679119623,166.09465824830662,11.073033676839351,0.0962703186833195,3.4025688183213427,1.7141701726909448,0.24170477776255628,0.04930695966365552,8,0.01103430938165656,19.00804047267102,27.300176082260823,0.246198575596275,0.8093864956273915,5.5017324033262724,0,优
35.390979631017316,65.1967294231985,82.0052887388159,14.898373471277575,7.39493868671966,23.504468576443998,183.12669071482551,27.286765234949208,178.87816505232468,9.656504363462808,6.870854780646988,18.353891704109344,109.46574862798508,18.41352547991228,0.07282306722402195,3.7434683315256523,1.68585190668952,0.20392940655551228,0.03481370072401252,1,0.040911839844140936,9.143903641573981,5.915698692499034,0.19409362302770536,0.8430624817046335,5.687233709000045,0,优
72.05532181510446,68.22793434953918,148.49357648289825,18.625953634840585,10.887914512553252,24.188809004223117,213.17913601386647,39.15185002652082,163.98559516137936,12.482028818871177,13.270727250226896,24.056696931463524,120.76088984578251,15.835915244902523,0.1448976055632386,3.8017336803555217,1.3198661536756684,0.1465555256165107,0.03834450171118175,7,0.03440622690985547,24.577947854417914,29.923039864305586,0.18097658624725288,0.7663519603869356,5.601797582609185,0,优
66.6263554268815,55.95620739038917,137.91905564825493,16.10554748691124,16.696515220671316,11.445196214378324,187.03931010764742,32.82877191279184,163.52168336611808,8.824275865090936,5.171130474325048,16.1495259901758,103.72021829206093,10.656319535105732,0.1925921172018446,3.4182188507937017,1.3475029941210959,0.15022264830197163,0.06357751163142328,0,0.04383183535163886,12.627125745718534,23.32489618285208,0.21116679212156617,0.7479584303490078,4.726731888090706,0,优
76.31497645188263,92.13698009445997,143.27217934528454,17.66465339356089,12.063182109199985,10.408991959483313,192.8668306446477,22.436089873099423,190.4423503924442,14.717349531298945,13.189944724846669,14.30689401766276,126.23532279497304,16.024130981012704,0.14906369217932747,4.376824971244591,1.4435997279041366,0.067447278356398,0.04644010155330995,1,0.004828532313140364,3.746429324111192,27.3464513914939,0.3140784393495673,0.7696599059062892,4.23391789204517,0,优
70.3215273064152,68.63274312070746,121.33686685672848,7.739740612593146,12.084663425424383,21.884389665714707,192.19802507926403,34.822270767229796,184.8583874381304,14.592888954917267,11.226557363090937,23.235948249668798,147.04199440589812,21.752855151545333,0.1823582211784895,3.116859262595087,1.3463010732067873,0.2423444472569199,0.024507784331508103,2,0.03725612298136263,15.90552476320574,19.19960223830265,0.31824209778240503,0.788936049929335,5.662719282111246,0,优
67.31039353624664,78.27042240457064,128.68871545914962,5.108315251219709,14.320711544078407,11.274905825600886,189.66602008216563,32.88814039785956,163.78931811882532,5.82082617171001,10.384078621827978,14.502210524106943,121.09873105067697,19.10833438123587,0.11698112843673518,3.3039932031484653,1.9562543541166475,0.1271555983150146,0.06901559489120469,5,0.03061394764041197,29.635464049756457,11.72103986217466,0.3219865280488808,0.7921265352890527,4.39547969364485,0,优
53.838224338822535,58.35110629303385,119.66717308221251,18.745189164847297,9.077610410386693,21.520167953199007,195.73475395489126,23.269690471022244,179.3090410942521,10.773305119958298,5.440187171859991,10.113318792254605,107.81764349344078,12.66916826171618,0.12485187557340739,4.770811980976584,1.840189912759226,0.24041799619882487,0.06208600108704711,3,0.03493015074371525,27.897859975783625,7.703604587379191,0.312344643114585,0.7932463138069953,4.48604388309665,0,优
76.23957023144496,62.498554978279664,115.01563053935683,19.87456472088251,14.963606687153604,8.811716638020364,218.53358937648406,18.29535428212817,176.96029785818632,14.139795728232428,11.782295838728743,16.51329893136846,151.27976859989008,7.678151316855441,0.08494007982242177,4.580422575812636,1.774980105177833,0.08433540805477507,0.015259945276176861,1,0.03192349560386624,21.6729877919363,8.632403811526025,0.25026907719886216,0.8015191322972371,3.1864510789266425,0,优
35.31633332076703,58.08475293164152,90.42993525814839,16.332566835070487,7.212782162206057,18.666944460401837,207.9547451911636,27.779420505474985,194.94144885116603,11.649438931027927,13.377578959517194,22.611196574141466,132.6443427234159,22.908422824526504,0.19947310125391,3.0285913502969235,1.6543048577820085,0.16440017653234168,0.04653559940455709,6,0.015294425174832225,11.438123579212858,10.257729472688316,0.2398480024266211,0.9152453293895099,4.696493940426804,0,优
43.36419642203609,55.60766231963882,149.1277895849455,16.992864485428463,8.728899068485024,23.348059114580757,200.4234007185925,37.39555439991848,176.66688027363296,5.4180144797436425,13.676056976461773,20.936047473402645,147.37637609400312,22.951828117180288,0.094442506083991,3.709804460377331,1.6152656520678152,0.1354553945604896,0.04940557973566057,0,0.026142876678098073,7.815328366363988,14.001173383798497,0.2716234164336778,0.8261601925580835,3.4558034828705786,0,优
32.79776546041826,95.80502756908055,123.42903347531555,5.782644586313664,8.183375012545422,24.02232970880409,197.30131876001144,19.04829956949894,164.59552426844337,5.984223076273461,12.038252420907572,14.506002986968657,120.90732610333998,22.245395913936438,0.08287820239426025,4.441756661894652,1.9127229864613515,0.06901272125613818,0.017422653744141033,3,0.016357270846620624,23.046698004532175,9.508316807534188,0.32583935311577383,0.7488941848870075,4.874347527867141,0,优
33.88801384179177,92.92150681658606,89.62364302836171,12.837607701501124,7.305304008164388,24.155661435333183,205.34030216352423,25.48553830507948,163.65055908818718,14.619869702885486,11.377374513941099,24.772685211097492,161.37456073022975,13.509499879752422,0.1290943765794019,4.155569176045963,1.5977955114028521,0.11662044991758853,0.017879662975609993,8,0.015317355864570361,2.129888395014282,24.574749831964784,0.3296892123530746,0.7777188383756967,4.0014949793964,0,优
56.943708486740235,63.103424065172256,121.40260475636914,11.785345828959718,17.084518132911413,18.160995506733077,210.71034513476596,16.12796395206922,195.73139119442817,5.464144807862583,6.877276419926881,24.429010310689502,149.0811074559688,17.96193868021244,0.15428679486965757,4.966470137867333,1.275055894842651,0.21819929434484236,0.06345388112683518,1,0.0026543266985660625,11.085749563336014,11.48836954467752,0.34790948632319924,0.889147019660207,5.231061344722029,0,优
75.41653287437512,95.39746943423108,125.06498016759065,9.144371399848907,6.691360262094801,22.541276787873322,192.89795383548113,15.158750993578014,151.9707351478769,9.687368685094508,13.82224206486282,10.34639307931508,121.38722760849534,8.34138538841497,0.06969369919115258,3.571515965370618,1.4143999543567531,0.07557288281723579,0.05877674989662752,7,0.02639621420986485,27.685889889594613,18.118871306651492,0.25902828898897173,0.7686887257813118,5.536047779209121,0,优
44.50236427484515,82.04350503591094,109.44162231911238,5.444256687193551,5.069783269432558,17.62230023067697,199.18996578633892,17.872307391863423,198.98319777900065,14.424076532662093,13.353972992687275,11.892604459519315,103.05370167835729,9.816544844317786,0.15319161950540103,4.3098913385312985,1.3375921524168228,0.16087434270158388,0.02244595730438295,6,0.02389703013332119,18.5535277576792,26.59072142572334,0.33253548484454076,0.8578184359261112,4.507351822580876,0,优
